0,1,2,3,4,5,6,7
-0.8529510400630025,-0.2644676788937677,-0.3144683658447751,-1.2646336051688585,0.718470316483791,-0.5714705395117644,-0.13721075968189567,-0.7563773867201612
-0.8748385331993025,-0.3399676245199734,-0.7290390030094337,0.5863791057083415,-1.159555089738361,0.34820752177246966,-0.01069686068357999,-0.7035343810776652
-0.024809484979517623,0.04208723021842081,-0.95252838453575,-0.2083713923458731,-0.12620918638530493,-0.24949592142144786,0.3657900912949197,-0.7029089382080113
-0.784993730089779,-0.2509079320504402,-0.7441077384792368,0.487674524831278,-0.8817396240048446,0.4612807015168278,0.2930302582331669,-0.051225389147556644
-0.3211487133269742,-0.22708680076926194,-0.7240339282231056,0.13758414265357802,-0.496470569359833,0.04749220820930442,0.4580706926186066,-0.960690262664767
-0.22381188860792875,-0.1433806190973015,-0.7974894526145304,0.00829279027876532,-0.34898433845435767,-0.06293502521346306,0.4581380229299873,-0.9799507597676811
-0.22712842388380325,-0.12828821591759845,-0.6731751290637485,-0.41892731605484856,0.17482618381407536,-0.15729355478400212,0.5607010943190927,-0.9417232859529259
-0.9228877983697448,-0.251309770102785,-0.49574202591339955,0.6519790967002776,-1.1438077847295576,0.46434211122901514,0.3110361187575467,-0.6019171358118762
-0.8592346370480164,-0.2528650369458935,-0.4525524181480778,-0.42947041278453524,-0.045534996738330405,-0.10143500057926291,0.1202665723071768,-0.7053589592091173
-0.353477641048417,-0.010217469829305032,-0.5395338364650143,-0.19834471161953263,-0.05764318661056136,-0.031765535241821616,0.7364568558414176,-0.8592574959730329
-0.055020368754491955,-0.06105814093920041,-1.0309650528059136,0.012433171743908029,-0.38210049417399106,-0.16269766342612002,0.28665069991797454,-0.8106646156079086
2.078103722655344,-0.5278985645307229,0.540548326959906,-0.36769002882004764,-0.7851109493239539,-0.11690993132432108,-1.2310206072031877,-0.49003026421022255
1.943026519519741,-0.5537204976815662,0.217455767442597,-0.4250890772591809,-0.5313228818685594,-0.07089299367018619,-1.1734233681560904,0.3858746991146374
1.9581747904892208,-0.5359733436879838,0.0814700992300492,0.2681505856921066,-1.1375673390340006,0.32469921372919214,-0.9500010766270912,0.7149951894851392
1.8366231796379484,-0.38884151408379064,-0.3095562593672988,-0.5023631045506187,0.4692993467222324,0.09457074553262208,0.35302122241857564,1.4807463028924395
2.0971445023681525,-0.5394737977147109,0.5344062903271859,-1.1674009866898782,0.05453419026274553,-0.5445089709514797,-1.3708676211328212,-0.33593918955973917
2.0758937639645154,-0.5321052801105861,0.4584650674585436,-0.1958206619015349,-0.8575384411949943,-0.03460473374134847,-1.0012584341743016,-0.6245435180723736
2.016723267258853,-0.4878489532828737,0.8889706228484402,-0.47191397624941767,-0.7829549242927049,-0.15043641140589126,-1.1254703128163868,-1.518686102879271
1.7468705418511175,-0.5197801621276149,0.201943094454716,0.7997342517169449,-1.3341532226087691,0.6670457697375353,0.1661593207278151,-0.3370964625483662
1.964787138036602,-0.40258832578131537,0.1027923147876474,2.817160460787207,-0.1877023012364089,-0.8471899734590479,-0.6429100465887774,0.0781646293595448
2.0617565691666186,-0.458235353237781,1.0708835585462275,-0.2157709048047493,-1.4020886199433156,-0.09113283754497738,-1.65250887126223,-1.8091026168312418
1.8560387411435175,-0.5061042839518447,0.1889340689434249,0.5035890845807369,-1.1793965088979022,0.593049182075283,-0.4501511294297754,0.8056063241439584
1.9988865448962712,-0.5706060288927762,0.6388065794387177,0.8551380127639052,-2.216720647251892,0.4078127877533344,-1.1183650378166299,-1.535387821906807
1.878919774840669,-0.4323938695310654,0.3585872188201611,-0.8207892702225663,-0.09229297854129577,-0.23713788626335836,-1.0376010512480136,0.2666009103400961
2.006380818014526,-0.5311309094161027,0.24374553224328485,-0.539526911285444,-0.5391455932163048,-0.16959412692552422,-1.4568407835293316,0.5219490113657318
1.8655686752934453,-0.5177787677341439,-0.16884729115045638,-0.12826421684652356,-0.22559795384724465,0.19512692108241875,-0.08263409273411661,0.6903000722063469
2.0602462780654425,-0.5163076311850587,0.5427429851385438,-0.39631868750032884,-0.7693434738099675,-0.15257647078217534,-1.2406845756118923,-0.47545330526227386
1.979248160329032,-0.6748220196867972,0.9709286363534758,-0.7342614185704617,-0.6796448979328876,-0.3555701864707378,-1.479405868108056,-1.6319948868411416
2.093942147630491,-0.5523502568951438,0.43714206746065254,-0.07715173499276326,-1.0641262511063523,0.044284846187844645,-1.2377170846146792,-0.4241525682832385
1.892844100706214,-0.3589579589718643,-0.37910695115399834,-1.071465947919648,1.0180749586031974,-0.23283386293380917,0.09731360789532423,1.697919645183174
2.0707546462749473,-0.4757183978082852,0.45577500001460797,0.080947556526663,-1.1579230864838372,0.10980430793590358,-0.9712085946653095,-0.5491234044240703
1.8902133277987845,-0.5027683956579038,0.017207393698179804,0.3967634543138424,-1.0705932680016281,0.3541412651243995,-0.3812186528547548,0.014060548161085032
2.0065860714448744,-0.6425054383706242,1.1214596270333124,-0.66850721711101,-0.308280996914589,0.03172642256820271,-0.7268459150917566,-0.4501061583452387
1.9342363734950034,-0.506224126185578,0.23028964953176173,-0.13434612385239095,-0.8365538233527404,0.05923708763146459,-1.04919349499408,0.01548597105564975
1.838725082875675,-0.455756651812529,0.25590984423248914,-0.02312521845949592,-0.7283838590353788,0.23808347652583087,-0.5818571861234537,0.34760254071320396
1.8791532481499689,-0.4522080703603878,0.2021887248561754,-0.6704043476698672,-0.08714236203749769,-0.169060449918449,-0.7656196726038793,0.4333419447105113
1.942844687592743,-0.5158513586912766,0.19883237315730545,0.1328948838983625,-1.0806361586536064,0.259526010060341,-1.0614723668598414,0.60099986265527
2.0060721336665264,-0.4052700316261802,0.5948434045815716,0.3373115924086227,-1.2308005543889415,0.4197299439151404,-0.5342320534505018,0.09791075574755287
2.0098346027570955,-0.5919569876495537,0.5444680805770525,0.0869754177825551,-1.0680423336335814,0.25361507380949644,-0.8410594589018158,-0.34767094460300874
2.105149667737412,-0.45708743578328953,0.3594380850967681,0.3134325872314136,-1.3181774763802454,0.28410885416684234,-0.8955088592727996,-0.2475513870883353
2.07507086544834,-0.5115484237980017,0.7630132923408011,1.7181935027874051,0.584880899455092,-1.2954657241719996,-1.3302835735652718,-0.14899742943701869
-0.8745370056536524,-0.21881069240521736,-0.8306377055751749,1.7216605673041891,0.8141206086692494,-1.4155330322960145,-1.222431173663498,0.42941301349911304
-0.9228808778679011,-0.27504054951932266,-0.8782825373017713,0.5357125340166571,-1.1587567996752892,0.3514747269476973,-0.09183733193423575,-0.533783319465132
-0.8450661629119344,-0.21634622265011974,-1.5892019727457207,0.29168614664147996,-1.0599737717319153,0.07904167992631496,-1.1145378218741033,0.731620428285221
-0.847526328678398,-0.04314388039642296,-1.3902688071928428,0.5493762632347918,-1.3367900066823672,0.19498870372036042,-0.8087032320756771,0.38231198920147014
-0.8464554474157866,-0.2167409022583193,-1.366807005592118,0.23226133308265165,-0.9765122091041107,0.11387366630799949,-0.9193675045609788,0.5640637529545312
-0.782703812417172,-0.13723205968214827,-1.526298592414742,0.22016453126795524,-0.945757034757241,0.038196212720191594,-0.9706822972140718,0.9010019900586305
1.2739957886244904,16.485468262099687,1.9775287462044757,-0.15264296018284806,-3.7467838094274395,-3.3005230721663876,-2.9503455986102094,-7.646826430839668
-0.8861523127697973,-0.1633211952199688,-1.2286126228324445,-0.5499527428458799,-0.1340956623846533,-0.20954798889065293,-0.961690533655964,0.9366443428267145
-0.4338305477012116,0.054048412623396,-0.2814896085661244,0.23230714162451038,-0.5751944769720835,0.29145731910290706,0.7365701918656913,-0.03597801839438799
-0.05857009204977358,1.6088853441239084,-0.5733927525092757,0.8432998842795204,-1.328151168340625,0.4714144016367539,1.0290420862661775,-1.232637120020978
-0.380809147901878,1.3620783969370815,-1.1653309084325352,1.3006177057740202,0.7833601544463143,3.5893876996506022,-2.213402550294271,-0.15485013372332262
-1.0769710828946821,-0.3309435738949563,-1.2454254891752148,0.019184921024916136,-0.825039369052982,0.08168443390927947,-1.1116408750152378,0.6338143463558688
0.7285294056036871,4.064263347698558,0.10297046359885478,1.4268086179244484,1.2557135421480738,3.7619155425030333,0.7012529689416069,0.4075697519964529
-0.8403202300259354,-0.21898629187442117,-0.38696338557999305,0.45688740398153366,-0.8296497519502268,0.44914346443031405,0.8362833720742542,-1.2875358512957342
-1.022449998226654,-0.26995248022210033,-1.194487064441533,-0.1344903636988011,-0.5344748971351369,0.07267392710096862,-0.8683580734301718,0.8942846006192077
-0.8212037931280538,-0.19714660367444992,-1.5420882602673014,0.5405136825624366,-1.2870852101872114,0.20865183002037826,-0.9449713902253464,0.6882204617179943
-0.8880908432283031,-0.1976452327954411,-1.453100873353345,0.0871649195520985,-0.844261565000466,0.03620673690831927,-1.068938589033349,0.7252203253136321
0.6552261288370538,5.050919671510722,0.1414206982246001,1.50258980928181,1.5504435262532432,3.7071133869752035,1.7899439909431545,3.536048729696035
-0.8875708380298065,-0.19720509383494847,-1.4879451068647032,0.1677022982218944,-0.9329402199857281,0.05382709459440793,-1.0757843989871585,0.7238915788940382
-0.268186284943164,0.5643557957902262,-0.90045738819841,0.24460174815168373,-0.465606699640878,0.1981935079172958,0.6086993303285808,2.3957792096420256
-0.9229841521975618,-0.2992254932080151,-1.162468852766984,-1.3479758252697307,0.5575493063023949,-0.6766836240373043,-1.3449100280613133,0.5566210555086036
-0.8705088347810129,0.23968832003949483,-0.9197498077386654,-1.3570849662330464,0.6219463534446475,-0.7846684283225486,-0.8013178568496808,1.1271152015879553
-0.9597308435984352,-0.19324953700376224,-1.1682441201092564,-0.2214931266459908,-0.5058220930962817,-0.05290342172712621,-0.8822436404044658,0.6581568558863916
-0.014634088870816964,4.240200679758821,-0.5619547494320111,0.41122833686044324,-2.794679506019829,-1.9521150663369524,-0.7656836873783276,2.0385769591308844
-1.035932185139415,-0.32443249916352623,-1.0550183977188843,-1.388764778099808,0.5666274349661238,-0.6592400166790345,-1.3698324348668414,0.5490231404568483
-0.7775678231458157,-0.042167872901202066,-1.2427852351437987,0.21606445007439284,-0.8520666893527071,0.18298416528758815,-0.5950406343768215,0.4922466557196293
-0.023232597027509135,-0.0008224937248116725,-1.23051068960879,0.29847234024250646,-0.4236079122118971,0.3197214250182364,0.3020181937334685,1.7241975979024458
-0.8095057593902628,-0.07096500179806492,-1.045449975450861,-0.5132001049543276,-0.06923476591993484,-0.13700924491894584,-0.5587650029214658,0.4064473002668929
-0.7851219613304735,-0.12494057449868333,-1.13427850821487,-0.4011938121304494,-0.1052659889660754,-0.048754289043528604,-0.540858096454153,1.2933430560601984
-1.00592878699283,-0.27947058864578855,-1.0487155342383327,0.5095817358318301,-1.1927652157838131,0.35117494012079864,-0.4902092411043687,0.1348617077216795
0.17832486573709527,-0.2699371443517942,-0.15140197599962282,-0.8400789430413972,0.5382478641237725,-0.2552672685416864,0.49490423048637505,-0.565780475690516
0.22695051739960734,-0.2920465804133014,-0.34985180788300846,-1.1132579816955717,0.682871717525112,-0.5670976686397552,0.11201405169282576,-0.8216013660161429
0.6004640849164101,-0.21164176902764997,-0.5013116267965737,-0.34746427362061055,-0.17165491845283207,-0.24768123308485615,0.018027957154935347,-0.960873757583738
-0.17876540247594422,0.15722285048824206,-0.4626458057720424,0.3002993092550283,-0.3644988494527957,0.43963493456503494,1.135822311978988,0.7163596025709763
0.3922076540072564,-0.09626929127736072,-0.2848815207987311,-0.7946622427385474,0.5622948589180184,-0.2812999638440974,0.5950212429986184,-0.33187005032374467
0.2620850790236533,-0.16940646767864043,-0.5083108412178288,0.5668127444709145,-0.9562943164314801,0.3250881382038089,0.568798740135357,-1.1872207429081207
0.1766870813555479,0.7485485507973281,0.14736685139212388,-0.8127683543408422,0.5442727258137867,-0.27140043685095727,1.2419289051304756,-1.5441846498100462
0.4490852638590747,-0.25681194464370094,-0.39396225413828634,-0.8330251720792049,0.5854559222642474,-0.2797106638938506,0.36577681760112707,-0.11997404470320623
0.33311908998593154,0.10862145040673331,0.05348421564593174,-1.2572875306030917,0.9811556779993024,-0.5738366450510514,0.7341489547889954,0.05158990222646422
0.2782847068924001,-1.336651974515142e-05,-0.2557831079090181,-1.175706910905013,0.9655825919307569,-0.4670297853391636,0.5596832558979846,0.4207098575194388
0.12180974721012722,0.49478865191504706,-0.5488018436940981,-0.4726552960350305,0.1559978224198072,-0.4397983797349005,0.6842178131276868,1.4637821055246711
0.60508360240135,-0.18549407258920672,-0.23202933223951608,-0.6591638045594809,0.395453648736519,-0.21158928468150576,0.5209768571432392,-0.2574005187842969
-0.20823463948026205,-0.17509670372097338,-0.5885330270356258,-0.22737208199533485,-0.03622861525783918,0.09453644567471021,0.4528577847845156,-0.11983619183338971
0.9155060200961642,-0.29603996855001324,-0.622394159222313,0.5386615732332531,-0.9221222797663097,0.27025407176296445,0.2841686124179784,-0.384404404184627
0.11480771777212252,-0.09154550007174954,-0.4408721710372999,-1.094615210674633,0.9905148531122087,-0.2659910281496291,0.4831252507215491,1.1763594639351431
-0.5858371801195946,-0.23827034519227194,-0.4371180751645842,2.609984108297084,0.3407354303224141,-0.8218677525510202,0.12989156712254107,-0.021294082646218168
0.9631173990213555,-0.19905579171158727,-0.6547215078852179,0.7421217683490113,-0.9094573180805983,0.5096236879384283,0.6544824304402909,0.4642265284070807
0.7524529683852812,-0.3421052598076571,-0.5423281337505907,-0.30390504321382666,-0.2902758518819094,-0.27953362984230246,-0.2056250016098614,-0.9402311638498442
-0.3094476028149161,-0.041374424580940844,0.2243811335087571,-0.5636624470075389,0.31719051199057463,-0.006809903222527046,1.0862047766528478,-0.816165663647182
-0.6779319884821055,-0.0420023774845972,-0.4164263133668074,-0.525985457330312,0.23498715600742168,-0.055910887225506925,0.5443222293417942,0.1512826616935163
0.6623660510831658,-0.1905670158467961,-0.39402591240631857,-0.5584296321817819,0.1678989000513714,-0.29657293927053424,0.25571799418433694,-0.5855544337763523
0.18711703723845205,-0.24260100959744446,-0.24368435177092973,-0.8214681522515698,0.33842431651002863,-0.40985162057355634,0.19072093508054166,-1.085527146850626
0.18180609572894524,-0.2789196123298782,-0.0949186604081646,-0.3890358266717233,-0.21807450575476583,-0.257761287704875,0.20375609851138238,-1.5377081208608514
0.46779795005636254,-0.28135112016832625,-0.2703397730695568,-1.2255935089302297,1.054494116294581,-0.3948917882401379,0.43834227387267377,-0.03775088244436723
0.9391499085106113,0.3830443253919872,-0.3209499002853554,-0.04928933302678347,-0.1987764201853422,-0.087447138206627,0.7984503024246925,1.6005737998736815
0.26302485833454675,1.9077958060650513,-0.00903699329966609,-0.7740785548012734,0.5633658291264073,-0.9325134468919315,1.7704686902898865,4.741046146765356
0.46906828125495054,1.6263206447293264,-0.6031020518242526,2.6773446859683157,5.436211598812646,4.8384848608516124,-4.886877715703422,-2.084984099230878
1.042978061801011,0.01961883925072387,-0.8696566232488522,0.18495266908397115,-0.5965933099321435,-0.09888598439828948,0.07598563561071532,0.7902695855865879
0.6407821465081834,-0.33633665892416437,-0.21344857758834088,-0.5997250627019075,0.31957993752077063,-0.152181231273864,0.44971628056843493,-0.4956487694622231
0.6010444190771321,1.7577493746863322,0.49796113691533894,-0.6815410801142214,0.6027202958350351,0.07794719878664685,2.092044742952468,-3.5976984988363805
-0.890588370101348,-0.44320112493636854,0.8291785865036629,-0.8920056876219515,0.4362293590779016,-0.17522213757216004,0.8198614901885432,-1.8858863185920054
-0.8868222944858021,-0.4440382100654808,0.8146215149648671,-0.8940012170608468,0.42658228991766617,-0.18842277552700132,0.7919809564236437,-1.9089261164088849
-0.8994918850827911,-0.44240361483758234,0.903163212059064,-1.0757683979193602,0.6525798209445198,-0.23313558708655246,0.8697944531904425,-1.8270472257724153
-0.25193465909158136,0.28445274770912665,-0.8463291378327454,0.3549447147930224,-0.6576136388662318,0.26658732112523564,0.6038066158758002,-0.49244032390102144
-0.948101332023264,-0.2967005869852078,-1.1840220963855015,-1.5147717420966842,0.6271543178402157,-0.8528441927746904,-1.547376757634529,0.42862410244155025
-0.24158312483860217,-0.13824771514031672,-0.37021341437277433,-1.2379651024383256,0.8405130942181146,-0.5003019425224833,0.18177934059035103,-0.8398371884028845
-0.8700494548619743,-0.44984794981377724,0.8195072862519049,-1.2349731746534245,0.7246226504444394,-0.4042376851393241,0.6396544335485719,-2.003838353100804
-0.650979261601078,-0.11736457681712163,-0.6201107400398606,-0.9860438706887763,0.4147108140675435,-0.5428988435880782,-0.18005677535640932,-0.5455349528040649
-0.9572958562739841,-0.05836167043817934,-0.7066928836088445,0.385454939750845,-0.879125196775193,0.3577000823507784,0.1684005091568957,0.28153913145912746
-0.7559268429741136,-0.16261686361068503,-0.8743242199163449,0.2832009768461242,-0.7535656624017428,0.2520416615922891,0.04727606704466456,0.2907305469926301
-0.19624329896641537,-0.25666376365895577,-0.7968309981813465,-0.6309908170393432,0.15930289840520226,-0.3329619991218347,-0.14258916249642933,-0.10530323182461616
-0.17008214489110757,-0.2897416153465282,-0.8706015122129727,-0.05619535894157354,-0.3093091556529856,0.020249564617917524,0.13599265216157233,-0.1820624370074799
-0.647641276786264,1.155382239988084,-0.18299861157266187,-0.510650457141181,0.029090124813379394,-0.12507415147166454,0.939136122436609,-2.153428042898971
-0.2699707568653685,-0.19636344775325026,-0.9721081251569943,-1.1380152701105568,0.4092408271710288,-0.8332355597336767,-0.7433689472953574,-0.5074768378975995
-0.5869303407866442,-0.311385519552848,-1.1096014507117957,-1.278534832452228,0.5690963702187961,-0.7892585599160337,-0.9536664051527095,-0.418888694015792
-0.9081574757000801,-0.43558284130424385,0.7727267238464091,-0.2903293372834603,-0.1270456369457632,0.16645641997448593,1.000151014862785,-1.792137341477987
-0.8722145585727438,-0.23600998133616938,-1.1829903525679197,0.557348023401732,-1.119033023976248,0.41172431042374447,-0.38441879698857007,0.6026416773411287
-0.5839424449887816,-0.3229789536765415,-1.0952931331717801,-1.2907180477466988,0.5748116660731638,-0.7997261934221155,-0.959396135427296,-0.40734239571002373
-0.9475262050734675,-0.28460743834318636,-0.3844859285679325,-0.9079369352420121,0.36084531894024174,-0.3024420520933618,-0.0703288041187443,-0.4344074101589747
-0.4940552662186313,-0.3259869193229944,-1.071496519361091,-1.2997128147167776,0.6200606964087831,-0.8074093196820709,-0.8650502793827063,-0.471970597251613
-0.20768789880281233,0.014138621743775778,-0.6984017830154148,0.3131877227744159,-0.6323226442885482,0.20722363390955456,0.5489169453516786,0.486474638013582
-0.8301502588365741,-0.30292687404798413,-0.9024574629901116,-0.7609381151979004,-0.20545155800593778,-0.6527953696812563,-1.030977854260975,-1.1791654188668268
0.020570747929067778,-0.3171818381553516,-0.3012775897882004,-0.6161175465851157,0.2011478272828367,-0.1689341452158703,0.22049126943043437,-0.4461620164297106
-0.5241586992981104,-0.16952020198906984,-1.3860714475091065,-0.9650617881188446,0.10479406561736755,-0.8074514008503882,-1.2146433067449511,-0.8772861357143747
-0.056366410470960006,-0.27366600024610327,-0.3351927404699652,-0.45856941191642614,0.03712547025118027,-0.09681862954735171,0.2580494200746617,-0.3977757277983593
-0.9791159098359677,-0.23716864531857737,-0.6233308964257678,-1.543104329917797,0.8859460796566737,-0.680449497481337,-0.6712284547044676,0.07653897420638298
-0.5582498953574151,-0.29613072891613956,-1.0930958952068652,-1.131166431395074,0.4322502316575827,-0.723731865008179,-0.8640291349447844,-0.4021717787636174
-0.27669727145589684,0.12569380793818238,-0.8363649109574465,-1.3696740285165945,0.9055537204599322,-0.8217213068761231,-0.19333101003731298,0.7917789885618634
-0.9793915884085174,-0.2555672321962693,-1.0582663367110552,-1.1716012654661874,0.37048316647455026,-0.6022600028683807,-1.2029475929539135,0.5581056849700267
-0.9457664415976642,-0.2498283909804252,-1.0959318836160754,-0.07900179885990588,-0.5425466458806656,0.08370562008997318,-0.6263340687128344,0.4668625464663191
0.7440942666206003,0.44016407204414587,0.19226841096375397,2.7220566717270707,3.4320446712271884,2.620544649422755,-1.2022625370140043,0.29900229970979353
-0.18077219236720177,1.2963463266195567,0.11535325893139849,0.9523568223772872,-1.0449419439202858,0.8168776353146121,2.245672913174884,-1.7258214619589978
0.6974030207075705,-0.09561498736001725,-0.02578135207230107,-0.19123555878941645,0.4185183094697657,0.4137777860481478,1.5458235983614357,0.797741298131861
0.14169396356296704,0.5103915580781182,0.4496802436434729,-1.2718844426952278,1.3674836955839806,-0.1817991328551145,1.703249648729562,0.6279154219283791
0.7882733124788363,0.8440430246591357,-0.06328599616595278,-0.3534482970741914,3.3508780952221233,3.384248250435551,-0.675965641967621,-0.055184095021013534
0.37282319153147514,-0.1974042504646287,0.14917360630137402,-0.8718042272341269,0.9742080143684446,0.0482175649578169,1.3018306210508503,0.2363586921140286
0.14851021035094075,-0.0605068275152358,0.24360410444722722,-0.8483018858465262,0.9218310715185719,0.09025675561002543,1.4123138741117212,-0.17909751741563348
0.2865253271479038,0.5531922587803297,0.2262406261764897,-1.0281241941603285,0.9792366118683182,-0.07295430775127702,1.3464951005378654,-0.6508016730310358
0.6798129053250809,-0.20413146244415134,0.32009623521586633,2.157084972326163,1.2977716041895813,-0.7038069373273479,1.1600293278735552,0.6384640007983302
0.7188209917903948,0.10655065153057,-0.009306377336479307,0.0930115806181483,0.18760577366921535,0.5621200339892856,1.7904460525781605,1.1793594342312013
-0.06376911793011417,0.5590649868954781,0.11716329376482713,0.2681987785915833,-0.3135025638814979,0.5039489737032978,1.757782343800649,-0.3275062746937691
0.4274371395118768,0.012062978408890833,-0.06125759369849961,0.21321615077766623,-0.055155695741098326,0.6049391217391544,1.6198258003353814,0.17787419629667928
0.2252088357904991,0.9051441006936581,0.2805396442410373,-0.8842380495792388,0.9621759755324895,0.002493876385760862,1.81806153035484,-0.38391034652023825
0.517579743784504,-0.08825139463318371,0.09458496105736904,-0.7717069936554305,0.9487083534380526,0.11930345533034063,1.45327076893327,0.08752909711595873
0.3628285349643165,-0.0820204660578864,0.06817878020421972,-0.7031050709282813,0.868009234537291,0.13816047895231928,1.4744018320092256,0.0661746234229668
0.7181397552843689,0.17195528562952223,-0.009037274165651143,-0.07140145627854151,0.3628826741274119,0.4572801573912888,1.8101368684509827,1.1799149448456188
0.3594284655220894,0.01770244562655533,0.32173545902964673,1.2776983752628093,2.105951083179425,-1.3348627425900517,1.0396264634243901,0.8431724725858577
0.1992073475573393,1.3777295674530734,0.4290034770203639,-0.2764599127623956,0.35042379665765744,0.44890250597849596,2.259250551764994,-1.6356325678942636
0.4256126276379252,0.3903296905593143,0.13202662206170798,0.02770588600495771,0.20162537070640316,0.5161816153155204,1.9513138816635118,0.9527859685337295
0.0005512275596419945,0.09988551150909848,0.08217818654326767,-0.28775280874090414,0.27561816244711884,0.26863080394720684,1.4215129054332252,-0.1645871563814688
0.5635663058007294,1.6389892167764468,-0.30871571790013064,2.144088021445852,3.5988890817258468,7.793740365738583,-2.4697912253454097,-0.3137906594700135
0.34769060173312877,-0.10105052110635428,0.24562621598125695,-1.1459432531607177,1.257462457033123,-0.056631316611186866,1.3168542682870268,0.4455449292400315
0.6725336842620651,0.22403323198084737,0.16578880191413142,-0.4737467353077123,0.6838456953951104,0.25989705744072444,1.672109897862368,1.1358193480410603
0.6141106820816963,0.6657436735856692,-0.046381307802716,-0.6821808706464016,3.580857385891903,3.1932201958534803,-0.9747045072901896,-0.12533613325473597
0.4140701449611486,-0.09405385397546522,0.2048374168240314,-1.210006303702685,1.363725761941792,-0.10383283514569272,1.3639005632864682,0.43181843140928894
0.39692918440978253,0.06817492721870785,0.08641296258048874,-0.6036204550858818,0.7512468636493238,0.15029271914172498,1.5227935051879329,0.4960325238296925
0.3637404264702094,0.3057012309349802,0.28547902580383144,-1.0473862446593092,1.223451228740711,-0.0615287813140104,1.6703569043785196,0.8511022668241188
0.46225194740971365,0.837826241296734,-0.206534780548244,1.5654495045224792,1.4941549808421732,4.46790155729244,-0.15092907529465113,0.16590463361042526
0.33747261096366665,-0.009223685631996539,0.05574946020174677,-0.07551102608225686,0.15353610426338407,0.42014954659637227,1.4966534426284563,0.1456302356936801
0.7525459303067479,0.05665146117240717,0.022597603001549223,0.24553597360617305,-0.021180517421458468,0.6482297133560075,1.6846954402174215,1.3587353139460412
-0.6373565856476936,-0.38069258242397747,2.102714027345465,-1.0754667553287194,-0.1195742078900529,0.03677094796924135,-0.9542441128855838,0.3541932047030291
-0.7954067584906247,-0.25642066165432903,2.288079036957406,2.087382024164362,0.08645294530197754,-0.6903152494183515,-0.6945942474179961,0.04870091076128776
-0.861922084126617,-0.21869802003322047,2.1486291945109612,2.1989422008385056,0.05526177710167793,-0.6941750566729907,-0.4317107381838171,-0.1741547716163625
-0.9923536139618029,-0.27151264244769735,1.9652251024486125,-0.1284515485988626,-0.8003741506614377,0.6718210159931045,-0.13825373070321445,0.5382920249659068
